source_id,source_kind,x_code,y_code,z_code,q_group_0_s,q_group_1_s,q_group_2_s,q_group_3_s,q_group_4_s,q_group_5_s,q_group_6_s,q_group_7_s,q_group_8_s
33759,star,0.72343452931417973,0.32580580744851712,0.57555912878351556,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33760,star,0.57179541438088355,0.4390931307903696,0.5626149360519257,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33761,star,0.62998483719160903,0.35831063445874811,0.97232705084717586,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33762,star,0.66987891987969306,0.41122295274488374,0.90807682073849483,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33763,star,0.63668359163501231,0.0098513982642246378,0.97394984870799883,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33764,star,0.63680756407433303,0.010235737158078195,0.97598288830253899,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33765,star,0.76442388051554366,0.23866282068760647,0.54274928155074975,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33766,star,0.71404105075991153,0.47612098326699431,0.32700341879665323,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33767,star,0.73013817130940373,0.48052336494897835,0.42558992387056782,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33768,star,0.73875458375299352,0.4656589506319373,0.034497220801812105,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33769,star,0.73693735876642341,0.33176085672591593,0.053224788714464746,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33770,star,0.77690873235475222,0.033945641897319072,0.042713178076461314,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33771,star,0.90557599399152522,0.019091299694173412,0.18009842946402654,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33772,star,0.4025277933939177,0.48444965084973923,0.41864611782381994,3.9701642412454133e+51,1.6028936483394435e+52,1.0687752208099789e+52,2.2466122219274791e+51,2.8940121496335994e+49,5.7376344739917353e+48,1.0139902025367903e+46,2.6601061431213404e+39,55518.132655685193
33773,star,0.42754298026034215,0.290190793332334,0.31400609272982782,3.9701642412454133e+51,1.6028936483394435e+52,1.0687752208099789e+52,2.2466122219274791e+51,2.8940121496335994e+49,5.7376344739917353e+48,1.0139902025367903e+46,2.6601061431213404e+39,55518.132655685193
33774,star,0.35083078838767184,0.29746667576738212,0.35052067769990669,3.9701642412454133e+51,1.6028936483394435e+52,1.0687752208099789e+52,2.2466122219274791e+51,2.8940121496335994e+49,5.7376344739917353e+48,1.0139902025367903e+46,2.6601061431213404e+39,55518.132655685193
33775,star,0.001915546702716513,0.22461112449321813,0.5172103214011633,3.9701642412454133e+51,1.6028936483394435e+52,1.0687752208099789e+52,2.2466122219274791e+51,2.8940121496335994e+49,5.7376344739917353e+48,1.0139902025367903e+46,2.6601061431213404e+39,55518.132655685193
33776,star,0.25491309215916419,0.49772374086367988,0.53040175101157061,3.9701642412454133e+51,1.6028936483394435e+52,1.0687752208099789e+52,2.2466122219274791e+51,2.8940121496335994e+49,5.7376344739917353e+48,1.0139902025367903e+46,2.6601061431213404e+39,55518.132655685193
33777,star,0.071253793765362491,0.57990275386026224,0.62313432345442132,3.9701642412454133e+51,1.6028936483394435e+52,1.0687752208099789e+52,2.2466122219274791e+51,2.8940121496335994e+49,5.7376344739917353e+48,1.0139902025367903e+46,2.6601061431213404e+39,55518.132655685193
33778,star,0.39223751123538542,0.93712549314001004,0.56289743123154579,3.9701642412454133e+51,1.6028936483394435e+52,1.0687752208099789e+52,2.2466122219274791e+51,2.8940121496335994e+49,5.7376344739917353e+48,1.0139902025367903e+46,2.6601061431213404e+39,55518.132655685193
33779,star,0.21064240197092798,0.88320007318988425,0.5719918365924952,3.9701642412454133e+51,1.6028936483394435e+52,1.0687752208099789e+52,2.2466122219274791e+51,2.8940121496335994e+49,5.7376344739917353e+48,1.0139902025367903e+46,2.6601061431213404e+39,55518.132655685193
33780,star,0.46597672378641003,0.77784961124003371,0.70786096609006255,3.9701642412454133e+51,1.6028936483394435e+52,1.0687752208099789e+52,2.2466122219274791e+51,2.8940121496335994e+49,5.7376344739917353e+48,1.0139902025367903e+46,2.6601061431213404e+39,55518.132655685193
33781,star,0.43922658732374198,0.91252244741194943,0.57567404304323289,3.9701642412454133e+51,1.6028936483394435e+52,1.0687752208099789e+52,2.2466122219274791e+51,2.8940121496335994e+49,5.7376344739917353e+48,1.0139902025367903e+46,2.6601061431213404e+39,55518.132655685193
33782,star,0.36027459649540022,0.84726726536264463,0.63520372159033067,3.9701642412454133e+51,1.6028936483394435e+52,1.0687752208099789e+52,2.2466122219274791e+51,2.8940121496335994e+49,5.7376344739917353e+48,1.0139902025367903e+46,2.6601061431213404e+39,55518.132655685193
33783,star,0.017455364845597888,0.857684709720963,0.2600632102048776,3.9701642412454133e+51,1.6028936483394435e+52,1.0687752208099789e+52,2.2466122219274791e+51,2.8940121496335994e+49,5.7376344739917353e+48,1.0139902025367903e+46,2.6601061431213404e+39,55518.132655685193
33784,star,0.11991239089754269,0.96003895792829164,0.53420581821688107,3.9701642412454133e+51,1.6028936483394435e+52,1.0687752208099789e+52,2.2466122219274791e+51,2.8940121496335994e+49,5.7376344739917353e+48,1.0139902025367903e+46,2.6601061431213404e+39,55518.132655685193
33785,star,0.25981462439895481,0.65553227382641421,0.14274805971225266,3.9701642412454133e+51,1.6028936483394435e+52,1.0687752208099789e+52,2.2466122219274791e+51,2.8940121496335994e+49,5.7376344739917353e+48,1.0139902025367903e+46,2.6601061431213404e+39,55518.132655685193
33786,star,0.61821482727204646,0.5380778111428236,0.22881986691866099,3.9701642412454133e+51,1.6028936483394435e+52,1.0687752208099789e+52,2.2466122219274791e+51,2.8940121496335994e+49,5.7376344739917353e+48,1.0139902025367903e+46,2.6601061431213404e+39,55518.132655685193
33787,star,0.98481086756890979,0.68285914982975005,0.39066478651637865,3.9701642412454133e+51,1.6028936483394435e+52,1.0687752208099789e+52,2.2466122219274791e+51,2.8940121496335994e+49,5.7376344739917353e+48,1.0139902025367903e+46,2.6601061431213404e+39,55518.132655685193
33788,star,0.57210484749951884,0.40869891448377249,0.61790470639659101,3.9701642412454133e+51,1.6028936483394435e+52,1.0687752208099789e+52,2.2466122219274791e+51,2.8940121496335994e+49,5.7376344739917353e+48,1.0139902025367903e+46,2.6601061431213404e+39,55518.132655685193
33789,star,0.9112654661214914,0.19360685149590656,0.66604945262580628,3.9701642412454133e+51,1.6028936483394435e+52,1.0687752208099789e+52,2.2466122219274791e+51,2.8940121496335994e+49,5.7376344739917353e+48,1.0139902025367903e+46,2.6601061431213404e+39,55518.132655685193
33790,star,0.66859307452032779,0.48662034629200862,0.3576682582457652,3.9701642412454133e+51,1.6028936483394435e+52,1.0687752208099789e+52,2.2466122219274791e+51,2.8940121496335994e+49,5.7376344739917353e+48,1.0139902025367903e+46,2.6601061431213404e+39,55518.132655685193
33791,star,0.69300940931839639,0.4360139200523922,0.10389496146447444,3.9701642412454133e+51,1.6028936483394435e+52,1.0687752208099789e+52,2.2466122219274791e+51,2.8940121496335994e+49,5.7376344739917353e+48,1.0139902025367903e+46,2.6601061431213404e+39,55518.132655685193
33792,star,0.48860438412819979,0.47676384284229667,0.14710798096756084,3.9521967181264812e+51,1.6033802136341988e+52,1.0708047203267901e+52,2.2527325145119214e+51,2.9063819988241627e+49,5.7636327286121069e+48,1.0049646459406373e+46,2.6180857660805841e+39,55109.282296429301
33793,star,0.44487447863739438,0.30871736407346673,0.24087795271949736,3.9521967181264812e+51,1.6033802136341988e+52,1.0708047203267901e+52,2.2527325145119214e+51,2.9063819988241627e+49,5.7636327286121069e+48,1.0049646459406373e+46,2.6180857660805841e+39,55109.282296429301
33794,star,0.27158522942019947,0.04885181944006893,0.21401594108509428,3.9521967181264812e+51,1.6033802136341988e+52,1.0708047203267901e+52,2.2527325145119214e+51,2.9063819988241627e+49,5.7636327286121069e+48,1.0049646459406373e+46,2.6180857660805841e+39,55109.282296429301
33795,star,0.34463707187109577,0.19795930327746836,0.14888865592164433,3.9521967181264812e+51,1.6033802136341988e+52,1.0708047203267901e+52,2.2527325145119214e+51,2.9063819988241627e+49,5.7636327286121069e+48,1.0049646459406373e+46,2.6180857660805841e+39,55109.282296429301
33796,star,0.38632815413193317,0.28712132886133912,0.34800983457696172,3.9521967181264812e+51,1.6033802136341988e+52,1.0708047203267901e+52,2.2527325145119214e+51,2.9063819988241627e+49,5.7636327286121069e+48,1.0049646459406373e+46,2.6180857660805841e+39,55109.282296429301
33797,star,0.41320124109370587,0.27582631938318697,0.34254401755050129,3.9521967181264812e+51,1.6033802136341988e+52,1.0708047203267901e+52,2.2527325145119214e+51,2.9063819988241627e+49,5.7636327286121069e+48,1.0049646459406373e+46,2.6180857660805841e+39,55109.282296429301
33798,star,0.41409207628852673,0.27617997593056604,0.34266738992330553,3.9521967181264812e+51,1.6033802136341988e+52,1.0708047203267901e+52,2.2527325145119214e+51,2.9063819988241627e+49,5.7636327286121069e+48,1.0049646459406373e+46,2.6180857660805841e+39,55109.282296429301
33799,star,0.41364252849297567,0.27590657718910994,0.34370003170657826,3.9521967181264812e+51,1.6033802136341988e+52,1.0708047203267901e+52,2.2527325145119214e+51,2.9063819988241627e+49,5.7636327286121069e+48,1.0049646459406373e+46,2.6180857660805841e+39,55109.282296429301
33800,star,0.41406651107078968,0.27618902218035157,0.3433314868886993,3.9521967181264812e+51,1.6033802136341988e+52,1.0708047203267901e+52,2.2527325145119214e+51,2.9063819988241627e+49,5.7636327286121069e+48,1.0049646459406373e+46,2.6180857660805841e+39,55109.282296429301
33801,star,0.40943912667668109,0.2770717346658228,0.34430523120983381,3.9521967181264812e+51,1.6033802136341988e+52,1.0708047203267901e+52,2.2527325145119214e+51,2.9063819988241627e+49,5.7636327286121069e+48,1.0049646459406373e+46,2.6180857660805841e+39,55109.282296429301
33802,star,0.41612208849182442,0.27618116986705721,0.34488276233033133,3.9521967181264812e+51,1.6033802136341988e+52,1.0708047203267901e+52,2.2527325145119214e+51,2.9063819988241627e+49,5.7636327286121069e+48,1.0049646459406373e+46,2.6180857660805841e+39,55109.282296429301
33803,star,0.11321503806365085,0.62697427338842149,0.56877884971534409,3.9521967181264812e+51,1.6033802136341988e+52,1.0708047203267901e+52,2.2527325145119214e+51,2.9063819988241627e+49,5.7636327286121069e+48,1.0049646459406373e+46,2.6180857660805841e+39,55109.282296429301
33804,star,0.180392004403788,0.94808175644714376,0.097261075473448408,3.9521967181264812e+51,1.6033802136341988e+52,1.0708047203267901e+52,2.2527325145119214e+51,2.9063819988241627e+49,5.7636327286121069e+48,1.0049646459406373e+46,2.6180857660805841e+39,55109.282296429301
33805,star,0.0017660585206319584,0.62966807265663161,0.33206558014283422,3.9521967181264812e+51,1.6033802136341988e+52,1.0708047203267901e+52,2.2527325145119214e+51,2.9063819988241627e+49,5.7636327286121069e+48,1.0049646459406373e+46,2.6180857660805841e+39,55109.282296429301
33806,star,0.24106697697059246,0.67524136072861718,0.34279335880867801,3.9521967181264812e+51,1.6033802136341988e+52,1.0708047203267901e+52,2.2527325145119214e+51,2.9063819988241627e+49,5.7636327286121069e+48,1.0049646459406373e+46,2.6180857660805841e+39,55109.282296429301
33807,star,0.25976651550283153,0.65500069509611569,0.14272080260383085,3.9521967181264812e+51,1.6033802136341988e+52,1.0708047203267901e+52,2.2527325145119214e+51,2.9063819988241627e+49,5.7636327286121069e+48,1.0049646459406373e+46,2.6180857660805841e+39,55109.282296429301
33808,star,0.55479643575391002,0.94502030910047075,0.50781588176130443,3.9521967181264812e+51,1.6033802136341988e+52,1.0708047203267901e+52,2.2527325145119214e+51,2.9063819988241627e+49,5.7636327286121069e+48,1.0049646459406373e+46,2.6180857660805841e+39,55109.282296429301
33809,star,0.62319039802497223,0.94474908753070408,0.98536782239048959,3.9521967181264812e+51,1.6033802136341988e+52,1.0708047203267901e+52,2.2527325145119214e+51,2.9063819988241627e+49,5.7636327286121069e+48,1.0049646459406373e+46,2.6180857660805841e+39,55109.282296429301
33810,star,0.5966287299810259,0.4784099234041988,0.3211372163076327,3.9521967181264812e+51,1.6033802136341988e+52,1.0708047203267901e+52,2.2527325145119214e+51,2.9063819988241627e+49,5.7636327286121069e+48,1.0049646459406373e+46,2.6180857660805841e+39,55109.282296429301
33811,star,0.56522382534963478,0.12175012914115836,0.49690541741747729,3.9521967181264812e+51,1.6033802136341988e+52,1.0708047203267901e+52,2.2527325145119214e+51,2.9063819988241627e+49,5.7636327286121069e+48,1.0049646459406373e+46,2.6180857660805841e+39,55109.282296429301
33812,star,0.73740039790593548,0.33184757120416536,0.052511061327478063,3.9521967181264812e+51,1.6033802136341988e+52,1.0708047203267901e+52,2.2527325145119214e+51,2.9063819988241627e+49,5.7636327286121069e+48,1.0049646459406373e+46,2.6180857660805841e+39,55109.282296429301
33813,star,0.77684760095591077,0.03494112359809428,0.041136112931099922,3.9521967181264812e+51,1.6033802136341988e+52,1.0708047203267901e+52,2.2527325145119214e+51,2.9063819988241627e+49,5.7636327286121069e+48,1.0049646459406373e+46,2.6180857660805841e+39,55109.282296429301
33814,star,0.84944786302865571,0.018912671549951549,0.096368390334848592,3.9521967181264812e+51,1.6033802136341988e+52,1.0708047203267901e+52,2.2527325145119214e+51,2.9063819988241627e+49,5.7636327286121069e+48,1.0049646459406373e+46,2.6180857660805841e+39,55109.282296429301
33815,star,0.38193517479245992,0.38515736443791787,0.24121752833874699,3.9341087508712534e+51,1.6038700405881307e+52,1.0728478244631574e+52,2.2588938340842966e+51,2.918834768503652e+49,5.7898052608611811e+48,9.9587858710599516e+45,2.5757837081433611e+39,54697.691235070604
33816,star,0.48701984047697866,0.3890464563024304,0.27598624709516817,3.9341087508712534e+51,1.6038700405881307e+52,1.0728478244631574e+52,2.2588938340842966e+51,2.918834768503652e+49,5.7898052608611811e+48,9.9587858710599516e+45,2.5757837081433611e+39,54697.691235070604
33817,star,0.48841058689460931,0.38373614624831232,0.2971840801462371,3.9341087508712534e+51,1.6038700405881307e+52,1.0728478244631574e+52,2.2588938340842966e+51,2.918834768503652e+49,5.7898052608611811e+48,9.9587858710599516e+45,2.5757837081433611e+39,54697.691235070604
33818,star,0.12412091107307237,0.32122506475043899,0.36443774174738025,3.9341087508712534e+51,1.6038700405881307e+52,1.0728478244631574e+52,2.2588938340842966e+51,2.918834768503652e+49,5.7898052608611811e+48,9.9587858710599516e+45,2.5757837081433611e+39,54697.691235070604
33819,star,0.16946171491452194,0.43880824188640405,0.37903550599094021,3.9341087508712534e+51,1.6038700405881307e+52,1.0728478244631574e+52,2.2588938340842966e+51,2.918834768503652e+49,5.7898052608611811e+48,9.9587858710599516e+45,2.5757837081433611e+39,54697.691235070604
33820,star,0.040538914438525413,0.30777281647385696,0.81471373680872061,3.9341087508712534e+51,1.6038700405881307e+52,1.0728478244631574e+52,2.2588938340842966e+51,2.918834768503652e+49,5.7898052608611811e+48,9.9587858710599516e+45,2.5757837081433611e+39,54697.691235070604
33821,star,0.072995030514936554,0.28041990501446296,0.51328014127911781,3.9341087508712534e+51,1.6038700405881307e+52,1.0728478244631574e+52,2.2588938340842966e+51,2.918834768503652e+49,5.7898052608611811e+48,9.9587858710599516e+45,2.5757837081433611e+39,54697.691235070604
